id_player,player_name,nationality,field_position,position,weight_kg,height_cm,age,id_team,player_image,assists,corners_taken,offsides,dribbles,total_attempts,attempts_on_target,attempts_off_target,blocked,balls_recovered,tackles,tackles_won,tackles_lost,clearance_attempted,fouls_committed,fouls_suffered,yellow_cards,red_cards,passing_accuracy_percent,passes_attempted,passes_completed,crossing_accuracy_percent,crosses_attempted,crosses_completed,free_kick_taken,saves,goals_conceded,saves_on_penalty,clean_sheets,punches_made,goals,inside_area,outside_area,right_foot,left_foot,head,other,penalties_scored,distance_covered_kmph,top_speed,minutes_played,matches_appearance
250016833,Harry Kane,England,Forward,STRIKER,65.0,188.0,31,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250016833.jpg,1,0,3,10,20,12,6,2,3,2,1,1,1,2,6,0,0,82.0,118,97,0.0,1,0,0,0,0,0,1,0,5,5,0,5,0,0,0,3,43.71,30.35,360,4
250105927,Viktor Gyökeres,Sweden,Forward,,,,26,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105927.jpg,0,0,3,6,15,8,3,4,1,2,0,2,5,10,7,0,0,73.25,75,56,50.0,2,1,0,0,0,0,2,0,5,5,0,5,0,0,0,2,41.94,34.55,360,4
250121533,Vinícius Júnior,Brazil,Forward,UNKNOWN,,,24,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121533.jpg,0,7,0,34,17,10,6,1,5,5,0,5,0,8,4,2,0,76.0,139,106,37.5,16,6,0,0,0,0,0,0,4,3,1,2,2,0,0,1,38.39,35.47,360,4
250121294,Tijjani Reijnders,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,,26,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121294.jpg,0,0,1,7,8,5,1,2,10,2,0,2,1,1,2,0,0,96.0,173,166,0.0,3,0,6,0,0,0,0,0,3,3,0,2,1,0,0,0,46.61,32.26,360,4
250160436,Maghnes Akliouche,France,Midfielder,UNKNOWN,,,22,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250160436.jpg,1,9,2,10,10,4,3,3,9,3,0,3,2,5,8,0,0,87.5,167,146,44.45,18,8,1,0,0,0,1,0,2,1,1,0,2,0,0,0,44.67,33.39,360,4
250028211,Antonio Rüdiger,Germany,Defender,CENTRE_BACK,85.0,190.0,31,50051,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250028211.jpg,0,0,1,0,3,2,0,1,21,5,2,3,12,6,0,1,0,94.75,242,228,0.0,0,0,7,0,0,0,0,0,2,2,0,0,0,2,0,0,39.28,31.7,360,4
250123677,Malik Tillman,USA,Midfielder,UNKNOWN,,,22,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123677.jpg,2,5,0,6,7,2,3,2,22,7,3,4,9,3,10,1,0,88.0,174,152,25.0,8,2,4,0,0,0,1,0,1,1,0,1,0,0,0,0,46.72,33.97,360,4
250055663,Thilo Kehrer,Germany,Defender,CENTRAL_MIDFIELDER,72.0,186.0,28,50023,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055663.jpg,1,0,0,0,3,1,1,1,26,6,1,5,10,6,0,1,0,90.0,248,225,0.0,0,0,6,0,0,0,1,0,1,1,0,1,0,0,0,0,37.94,32.48,360,4
250064188,Hans Vanaken,Belgium,Midfielder,ATTACKING_MIDFIELDER,77.0,194.0,32,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064188.jpg,0,0,0,1,4,1,2,1,12,3,2,1,6,2,1,0,0,92.0,216,200,0.0,0,0,4,0,0,0,2,0,1,1,0,1,0,0,0,1,46.53,29.99,360,4
250088061,Achraf Hakimi,Morocco,Defender,WINGER,68.0,179.0,26,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250088061.jpg,0,0,0,14,17,6,7,4,22,4,1,3,4,6,8,0,0,90.25,281,254,25.0,16,4,8,0,0,0,1,0,1,0,1,1,0,0,0,0,44.88,36.55,360,4
250189506,Ryan Flamingo,Netherlands,Defender,,,,21,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189506.jpg,0,0,0,0,2,1,1,0,15,10,5,5,11,4,1,0,0,94.5,252,239,0.0,0,0,5,0,0,0,1,0,1,1,0,1,0,0,0,0,44.37,32.14,360,4
250106969,Miguel Gutiérrez,Spain,Defender,UNKNOWN,,,23,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250106969.jpg,0,3,0,10,6,2,1,3,12,4,2,2,2,2,6,0,0,85.75,178,152,26.67,15,4,7,0,0,0,1,0,1,1,0,0,1,0,0,0,43.79,31.57,360,4
50327420,Virgil van Dijk,Netherlands,Defender,CENTRE_BACK,92.0,193.0,33,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/50327420.jpg,0,0,0,0,3,2,1,0,21,3,2,1,13,2,0,1,0,93.5,284,265,0.0,0,0,10,0,0,0,3,0,1,1,0,0,0,1,0,0,37.76,34.92,360,4
250070417,Joshua Kimmich,Germany,Midfielder,CENTRE_BACK,70.0,176.0,29,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250070417.jpg,3,19,0,0,6,3,2,1,20,8,2,6,0,3,2,1,0,91.0,398,366,32.0,25,8,9,0,0,0,1,0,0,0,0,0,0,0,0,0,49.69,32.23,360,4
250096309,Jules Koundé,France,Defender,CENTRE_BACK,,,25,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250096309.jpg,3,0,0,11,2,0,1,1,22,3,1,2,9,4,2,0,0,90.0,198,180,14.29,7,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,43.39,31.61,360,4
250129965,Marc Casado,Spain,Midfielder,UNKNOWN,,,21,50080,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250129965.jpg,2,0,0,2,0,0,0,0,18,19,7,12,5,10,5,1,0,89.75,251,226,0.0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,47.3,29.28,360,4
250004363,Stefan Ristovski,North Macedonia,Defender,FULL_BACK,72.0,180.0,32,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250004363.jpg,2,0,0,1,1,0,1,0,19,6,2,4,7,2,5,2,0,78.75,156,124,33.34,9,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,43.66,32.02,360,4
250139207,Rico Lewis,England,Defender,UNKNOWN,,,19,52919,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250139207.jpg,1,0,2,5,3,3,0,0,14,0,0,0,0,0,3,0,0,93.25,269,251,50.0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,44.24,32.53,360,4
250134304,Gabriel Martinelli,Brazil,Forward,WINGER,,,23,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134304.jpg,1,4,0,8,8,3,3,2,4,1,1,0,2,2,1,1,0,81.75,99,80,40.91,22,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,43.12,34.39,360,4
250127492,Kamil Piątkowski,Poland,Defender,UNKNOWN,,,24,50030,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127492.jpg,1,0,1,0,1,0,0,1,26,1,0,1,18,2,3,2,0,87.75,220,196,0.0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,42.47,32.29,360,4
250189363,Youngwoo Seol,Korea Republic,Defender,UNKNOWN,,,25,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250189363.jpg,1,0,1,3,2,0,0,2,15,1,0,1,8,1,6,1,0,79.75,160,131,10.0,10,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,42.36,32.14,360,4
250052554,Josip Mišić,Croatia,Midfielder,CENTRAL_MIDFIELDER,,,30,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250052554.jpg,1,3,1,2,3,0,1,2,23,12,5,7,4,6,3,0,0,86.0,186,160,0.0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,42.09,32.47,360,4
250134856,Nico Schlotterbeck,Germany,Defender,UNKNOWN,,,24,52758,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134856.jpg,1,0,1,2,3,3,0,0,18,7,4,3,10,0,3,0,0,91.0,381,348,100.0,1,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,41.2,32.85,360,4
250092668,Dávid Hancko,Slovakia,Defender,CENTRE_BACK,,,26,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250092668.jpg,1,0,1,3,7,0,3,4,20,6,4,2,17,1,0,0,0,89.0,245,221,0.0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4,32.74,360,4
250158901,Filip Panák,Czechia,Defender,,,,29,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250158901.jpg,1,0,0,1,2,0,1,1,25,1,0,1,16,1,1,0,0,78.5,107,86,0.0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,38.97,29.82,360,4
250136465,Nuno Mendes,Portugal,Defender,FULL_BACK,,,22,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250136465.jpg,1,0,0,5,5,0,2,3,19,5,3,2,6,5,5,1,0,89.0,307,276,14.29,14,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,38.83,35.36,360,4
250014042,Callum McGregor,Scotland,Midfielder,WINGER,73.0,180.0,31,50050,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014042.jpg,0,0,0,2,2,1,1,0,21,4,2,2,6,4,3,0,0,91.5,246,227,0.0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,50.46,29.71,360,4
250188474,Éderson,Brazil,Midfielder,UNKNOWN,,,25,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188474.jpg,0,0,0,9,5,0,1,4,9,2,0,2,1,5,7,3,0,89.75,224,201,0.0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,48.36,32.62,360,4
250134536,Inbeom Hwang,Korea Republic,Midfielder,UNKNOWN,,,28,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250134536.jpg,0,6,0,1,6,3,1,2,16,9,3,6,7,7,2,1,0,84.25,193,162,18.19,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8,31.14,360,4
250112217,Angelo Stiller,Germany,Midfielder,,,,23,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250112217.jpg,0,6,0,1,5,3,1,1,10,3,0,3,0,1,4,0,0,90.0,334,301,40.0,10,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,47.05,29.08,360,4
250101557,Morten Hjulmand,Denmark,Midfielder,CENTRAL_MIDFIELDER,,,25,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250101557.jpg,0,0,0,0,2,0,0,2,22,6,4,2,5,3,5,1,0,83.5,159,134,0.0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,46.86,31.36,360,4
250187672,Pedro Henrique,Brazil,Defender,UNKNOWN,,,22,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250187672.jpg,0,0,0,8,0,0,0,0,31,4,1,3,12,3,3,1,0,82.75,165,137,25.0,4,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,46.55,35.56,360,4
250065419,Stefan Posch,Austria,Defender,CENTRE_BACK,,,27,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250065419.jpg,0,0,0,4,4,0,3,1,20,10,4,6,10,11,4,2,0,75.5,165,124,22.23,9,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,46.39,33.01,360,4
250025791,Benjamin André,France,Midfielder,CENTRAL_MIDFIELDER,,,34,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250025791.jpg,0,0,1,0,2,1,1,0,25,15,7,8,7,9,7,2,0,83.25,196,162,0.0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,46.33,30.17,360,4
250014709,Marten de Roon,Netherlands,Midfielder,CENTRAL_MIDFIELDER,76.0,185.0,33,52816,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250014709.jpg,0,0,0,0,1,1,0,0,29,6,3,3,4,4,0,0,0,93.75,254,238,0.0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,45.92,32.82,360,4
250128120,Alphonso Davies,Canada,Midfielder,FULL_BACK,,,24,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250128120.jpg,0,0,1,13,3,1,0,2,19,5,2,3,3,1,8,0,0,93.5,271,252,11.12,9,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,44.59,35.6,360,4
250163454,Piero Hincapie,Ecuador,Defender,UNKNOWN,,,22,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250163454.jpg,0,0,0,0,1,1,0,0,27,4,1,3,13,5,3,0,0,90.75,286,262,0.0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,44.4,33.25,360,4
250123695,Maxim De Cuyper,Belgium,Midfielder,FULL_BACK,,,23,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123695.jpg,0,10,1,1,4,1,0,3,20,2,1,1,6,3,3,0,0,85.0,227,196,35.0,20,7,4,0,0,0,2,0,0,0,0,0,0,0,0,0,44.21,31.3,360,4
250116734,Ladislav Krejčí,Czechia,Defender,WINGER,,,25,2602798,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250116734.jpg,0,0,0,0,1,1,0,0,22,6,4,2,12,3,4,1,0,91.5,279,255,0.0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,44.19,33.62,360,4
250113001,Ryan Gravenberch,Netherlands,Midfielder,CENTRAL_MIDFIELDER,,,22,7889,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250113001.jpg,0,0,0,9,1,0,1,0,26,5,2,3,4,2,3,0,0,91.0,206,189,0.0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,44.1,31.7,360,4
250102868,Jusuf Gazibegović,Bosnia and Herzegovina,Defender,UNKNOWN,,,24,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250102868.jpg,0,2,0,3,5,3,2,0,20,9,4,5,15,6,5,2,0,76.75,121,95,18.75,16,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,43.69,32.82,360,4
250122983,Pierre Kalulu,France,Defender,FULL_BACK,,,24,50139,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250122983.jpg,0,0,0,2,1,0,0,1,14,3,0,3,10,1,1,0,0,96.75,309,298,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43.59,32.51,360,4
250153945,Alvaro Carreras,Spain,Defender,UNKNOWN,,,21,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250153945.jpg,0,0,1,7,1,1,0,0,22,9,3,6,7,3,2,1,0,83.25,219,188,33.34,9,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,43.29,33.31,360,4
250079545,Dayot Upamecano,France,Defender,CENTRE_BACK,83.0,185.0,26,50037,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250079545.jpg,0,0,0,0,2,1,1,0,25,9,5,4,7,6,0,1,0,97.0,307,297,0.0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,43.24,34.27,360,4
250064444,Mykola Matviyenko,Ukraine,Defender,CENTRE_BACK,67.0,181.0,28,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064444.jpg,0,0,0,2,0,0,0,0,17,1,0,1,18,0,1,0,0,89.0,261,233,0.0,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,43.12,33.81,360,4
250055660,Jonathan Tah,Germany,Defender,CENTRE_BACK,92.0,192.0,28,50109,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250055660.jpg,0,0,0,0,1,1,0,0,18,1,0,1,12,4,0,1,0,95.75,265,254,50.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,43.11,33.8,360,4
250077679,Timi Elšnik,Slovenia,Midfielder,UNKNOWN,,,26,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250077679.jpg,0,14,2,4,2,0,2,0,20,4,2,2,9,2,1,1,0,78.25,168,136,23.81,21,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,43.07,33.66,360,4
250064064,Marquinhos,Brazil,Defender,CENTRE_BACK,75.0,183.0,30,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250064064.jpg,0,0,0,0,5,2,2,1,22,0,0,0,8,3,1,1,0,96.5,381,368,0.0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,42.98,33.04,360,4
250132401,Kenny Lala,France,Defender,UNKNOWN,,,33,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250132401.jpg,0,0,0,5,3,0,2,1,21,0,0,0,16,1,2,0,0,79.75,199,159,20.0,10,2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,42.89,32.37,360,4
250121149,Emanuel Aiwu,Austria,Defender,UNKNOWN,,,23,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121149.jpg,0,0,0,0,1,0,1,0,18,9,7,2,21,8,6,1,0,88.75,138,122,0.0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,42.51,33.23,360,4
250068808,Olivier Boscagli,France,Defender,CENTRE_BACK,68.0,181.0,26,50062,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250068808.jpg,0,0,0,1,2,0,0,2,29,9,3,6,10,4,5,0,0,89.75,334,303,0.0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,42.41,31.0,360,4
250051754,Willi Orbán,Hungary,Defender,CENTRE_BACK,,,32,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250051754.jpg,0,0,0,1,5,2,3,0,16,2,2,0,11,3,3,0,0,90.0,238,215,0.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42.31,32.08,360,4
250053044,Brandon Mechele,Belgium,Defender,CENTRE_BACK,81.0,188.0,31,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250053044.jpg,0,0,1,1,4,1,1,2,19,8,4,4,15,7,0,0,0,88.25,262,233,0.0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,42.09,32.27,360,4
250087118,Valeriy Bondar,Ukraine,Defender,CENTRE_BACK,,,25,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087118.jpg,0,0,0,0,0,0,0,0,27,6,4,2,14,4,0,1,0,93.75,207,194,0.0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,41.97,33.46,360,4
250188247,Alexsandro,Brazil,Defender,UNKNOWN,,,25,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250188247.jpg,0,0,1,2,1,0,1,0,33,4,1,3,10,2,5,0,0,81.0,189,154,0.0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,41.49,32.9,360,4
250174126,Willian Pacho,Ecuador,Defender,,,,23,52747,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250174126.jpg,0,0,0,1,0,0,0,0,41,4,1,3,10,5,2,0,0,96.25,396,383,0.0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,41.47,32.46,360,4
250131901,Gabriel,Brazil,Defender,CENTRE_BACK,,,26,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250131901.jpg,0,0,0,0,3,0,0,3,28,1,1,0,19,2,3,1,0,89.75,249,227,0.0,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,41.21,33.28,360,4
250130786,Martin Vitík,Czechia,Defender,CENTRE_BACK,,,21,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250130786.jpg,0,0,0,2,2,0,2,0,17,6,4,2,25,3,2,1,0,84.75,95,81,0.0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,40.68,33.29,360,4
250127439,William Saliba,France,Defender,CENTRE_BACK,,,23,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250127439.jpg,0,0,0,3,2,0,2,0,18,3,2,1,12,3,4,0,0,92.0,266,248,50.0,2,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,40.61,32.79,360,4
250076126,Theo Hernández,France,Defender,FULL_BACK,70.0,184.0,27,50058,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250076126.jpg,0,4,0,3,10,1,5,4,22,3,1,2,7,1,5,0,0,91.5,219,202,37.5,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40.37,34.79,360,4
250131541,Cesar Blackman,Panama,Defender,,,,26,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250131541.jpg,0,0,0,6,1,0,1,0,23,5,3,2,7,1,7,0,0,84.25,132,111,0.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.15,33.03,360,4
250000679,Kévin Théophile-Catherine,France,Defender,FULL_BACK,85.0,183.0,35,50164,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250000679.jpg,0,0,0,0,2,0,1,1,28,5,3,2,25,1,0,0,0,82.75,115,98,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.11,31.25,360,4
250158476,Nasser Djiga,Burkina Faso,Defender,UNKNOWN,,,21,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250158476.jpg,0,0,0,3,2,0,2,0,31,1,1,0,18,0,1,0,0,90.25,181,166,0.0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,32.43,360,4
250135672,Soumaula Coulibaly,France,Defender,UNKNOWN,,,21,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135672.jpg,0,0,0,2,0,0,0,0,27,5,2,3,17,1,3,0,0,91.5,188,173,0.0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,38.59,32.48,360,4
250017040,Nicolás Otamendi,Argentina,Defender,UNKNOWN,78.0,183.0,36,50147,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250017040.jpg,0,0,0,0,1,0,1,0,22,4,3,1,25,1,1,0,0,95.0,232,222,0.0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,38.44,30.16,360,4
250176201,Joel Ordoñez,Ecuador,Defender,UNKNOWN,,,20,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250176201.jpg,0,0,0,1,2,1,1,0,19,6,3,3,20,3,1,0,0,93.75,233,219,0.0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,38.42,31.16,360,4
250061721,Kenan Bajrić,Slovenia,Defender,CENTRE_BACK,,,29,52797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250061721.jpg,0,0,0,2,0,0,0,0,16,2,1,1,18,1,4,0,0,85.0,144,127,0.0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.24,33.96,360,4
250121218,Jhon Lucumi,Colombia,Defender,CENTRE_BACK,,,26,52969,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121218.jpg,0,0,0,1,2,0,1,1,31,2,0,2,15,4,1,1,0,94.5,244,232,0.0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,37.07,32.26,360,4
250016616,Uroš Spajić,Serbia,Defender,CENTRE_BACK,,,31,50069,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250016616.jpg,0,0,0,0,0,0,0,0,27,7,5,2,25,4,5,1,0,86.75,165,148,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,36.97,31.92,360,4
250171278,David Raya,Spain,Goalkeeper,UNKNOWN,,,29,52280,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250171278.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.0,121,87,0.0,0,0,11,5,1,0,3,1,0,0,0,0,0,0,0,0,25.36,27.59,360,4
102420,Péter Gulácsi,Hungary,Goalkeeper,GOALKEEPER,83.0,190.0,34,2603790,https://img.uefa.com/imgml/TP/players/1/2025/324x324/102420.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.5,175,166,0.0,0,0,10,12,9,0,0,1,0,0,0,0,0,0,0,0,23.21,24.09,360,4
250006714,Marco Bizot,Netherlands,Goalkeeper,GOALKEEPER,85.0,194.0,33,2601306,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250006714.jpg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,62.5,133,84,0.0,0,0,27,9,3,0,1,6,0,0,0,0,0,0,0,0,22.1,26.53,360,4
250063980,Timon Wellenreuther,Germany,Goalkeeper,UNKNOWN,,186.0,28,52749,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250063980.jpg,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,79.75,143,113,0.0,0,0,8,12,10,1,0,3,0,0,0,0,0,0,0,0,21.67,26.7,360,4
98078,Simon Mignolet,Belgium,Goalkeeper,GOALKEEPER,87.0,193.0,36,50043,https://img.uefa.com/imgml/TP/players/1/2025/324x324/98078.jpg,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,92.25,135,123,0.0,1,0,6,8,6,0,2,2,0,0,0,0,0,0,0,0,21.18,23.62,360,4
250121017,Dmytro Riznyk,Ukraine,Goalkeeper,GOALKEEPER,,,25,52707,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250121017.jpg,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,75.25,187,138,0.0,0,0,1,11,5,1,1,2,0,0,0,0,0,0,0,0,20.88,25.77,360,4
250087102,Alexander Nübel,Germany,Goalkeeper,GOALKEEPER,85.0,193.0,28,50107,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250087102.jpg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,84.25,156,132,0.0,0,0,4,10,6,0,1,0,0,0,0,0,0,0,0,0,20.78,23.2,360,4
250105818,Peter Vindahl,Denmark,Goalkeeper,UNKNOWN,,,26,50033,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250105818.jpg,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,50.75,145,81,0.0,0,0,16,21,8,0,1,6,0,0,0,0,0,0,0,0,20.74,27.01,360,4
250012069,Jan Oblak,Slovenia,Goalkeeper,GOALKEEPER,87.0,186.0,31,50124,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250012069.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,80.25,82,65,0.0,0,0,7,17,9,0,0,1,0,0,0,0,0,0,0,0,19.96,24.14,360,4
250124006,Franco Israel,Uruguay,Goalkeeper,UNKNOWN,,,24,50149,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250124006.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,80.75,134,108,0.0,0,0,11,17,2,0,2,3,0,0,0,0,0,0,0,0,19.89,22.6,360,4
97746,Yann Sommer,Switzerland,Goalkeeper,GOALKEEPER,79.0,183.0,35,50138,https://img.uefa.com/imgml/TP/players/1/2025/324x324/97746.jpg,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,82.0,184,154,0.0,0,0,10,15,0,0,4,4,0,0,0,0,0,0,0,0,19.84,21.24,360,4
250135068,Lucas Chevalier,France,Goalkeeper,GOALKEEPER,,,23,75797,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250135068.jpg,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,65.0,142,93,0.0,0,0,10,13,4,0,1,1,0,0,0,0,0,0,0,0,19.66,24.81,360,4
250123304,Kjell Scherpen,Netherlands,Goalkeeper,GOALKEEPER,,,24,50111,https://img.uefa.com/imgml/TP/players/1/2025/324x324/250123304.jpg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,72.75,119,85,0.0,0,0,8,14,6,0,0,4,0,0,0,0,0,0,0,0,19.64,22.24,360,4
